State,City_Region,Suburb,Postcode,Longitude,Latitude
SA,Unincorporated SA,Blinman,5730,138.692958,-31.118769
SA,Unincorporated SA,Bockelberg,5655,135.048562,-32.585286
SA,Unincorporated SA,Bollards Lagoon,5731,140.726,-28.8706
SA,Unincorporated SA,Bon Bon,5719,135.503,-30.5897
SA,Unincorporated SA,Booborowie,5417,138.740359,-33.52896
SA,Unincorporated SA,Boolgun,5330,140.073683,-34.391318
SA,Unincorporated SA,Bosworth,5720,137.521,-30.9321
SA,Unincorporated SA,Buckleboo,5641,136.006222,-32.762567
SA,Unincorporated SA,Bulgunnia,5719,134.716,-30.1889
SA,Unincorporated SA,Bungeroo,5641,136.214,-32.7971
SA,Unincorporated SA,Bunyung,5417,139.799,-33.82
SA,Unincorporated SA,Burr Well,5732,138.647,-30.4606
SA,Unincorporated SA,Burra,5417,138.936342,-33.680032
SA,Unincorporated SA,Burra Eastern Districts,5417,139.24686,-33.637333
SA,Unincorporated SA,Callanna,5733,137.652,-29.6522
SA,Unincorporated SA,Calperum,5341,140.574572,-33.793977
SA,Unincorporated SA,Canegrass,5417,140.107,-33.5267
SA,Unincorporated SA,Caralue,5641,136.145994,-33.329683
SA,Unincorporated SA,Carawa,5680,134.201074,-32.333607
SA,Unincorporated SA,Chaffey,5341,140.699199,-34.080974
SA,Unincorporated SA,Chandada,5680,134.662491,-32.765033
SA,Unincorporated SA,Chinaman Wells,5573,137.480304,-34.379832
SA,Unincorporated SA,Chinamen Wells,5573,137.48,-34.3798
SA,Unincorporated SA,Chinbingina,5680,134.254903,-32.244481
SA,Unincorporated SA,Chowilla,5341,140.873,-33.7467
SA,Unincorporated SA,Commonwealth Hill,5719,133.714,-29.8933
SA,Unincorporated SA,Coober Pedy,5723,134.754415,-29.013532
SA,Unincorporated SA,Cooltong,5341,140.67516,-34.104468
SA,Unincorporated SA,Coomooroo,5431,138.503612,-32.650385
SA,Unincorporated SA,Coondambo,5719,135.747,-30.9661
SA,Unincorporated SA,Coopers Creek,5731,140.348184,-28.833894
SA,Unincorporated SA,Coorong,5264,139.49836,-35.944251
SA,Unincorporated SA,Cootra,5650,135.946753,-33.266254
SA,Unincorporated SA,Copley,5732,138.405439,-30.492105
SA,Unincorporated SA,Cordillo Downs,5731,140.578329,-26.401906
SA,Unincorporated SA,Cortlinye,5641,136.339482,-33.036768
SA,Unincorporated SA,Cowarie,5733,138.496,-27.5358
SA,Unincorporated SA,Cowleds Landing,5609,137.443,-33.1449
SA,Unincorporated SA,Crescent,5341,140.746865,-34.204408
SA,Unincorporated SA,Crown Point,5734,134.85,-26.1293
SA,Unincorporated SA,Cunyarie,5641,136.33774,-32.887072
SA,Unincorporated SA,Danggali,5417,140.755,-33.3237
SA,Unincorporated SA,Devlins Pound,5330,140.179308,-34.111563
SA,Unincorporated SA,Douglas Point,5601,137.807,-32.8485
SA,Unincorporated SA,Douglas Point South,5601,137.796,-32.8914
SA,Unincorporated SA,Dulkaninna,5733,138.663,-29.0938
SA,Unincorporated SA,Durham Downs,5731,140.578329,-26.401906
SA,Unincorporated SA,Eba Anchorage,5680,134.292895,-32.68926
SA,Unincorporated SA,Ediacara,5730,138.143,-30.8177
SA,Unincorporated SA,Eringa,5734,135.076,-26.7149
SA,Unincorporated SA,Etadunna,5733,138.51,-28.7595
SA,Unincorporated SA,Eurelia,5431,138.550773,-32.526528
SA,Unincorporated SA,Evelyn Downs,5723,134.371,-27.9848
SA,Unincorporated SA,False Bay,5601,137.708,-32.9721
SA,Unincorporated SA,Faraway Hill,5417,139.695,-33.1453
SA,Unincorporated SA,Farina,5731,140.726,-28.8706
SA,Unincorporated SA,Farina,5733,138.270142,-30.071353
SA,Unincorporated SA,Fitzgerald Bay,5601,137.753,-32.9094
SA,Unincorporated SA,Flinders Ranges,5434,138.49,-31.4933
SA,Unincorporated SA,Gammon Ranges,5732,139.174,-30.5709
SA,Unincorporated SA,Gawler Ranges,5655,135.333,-32.5424
SA,Unincorporated SA,Gidgealpa,5731,140.236,-28.0288
SA,Unincorporated SA,Glendambo,5719,135.759,-30.9678
SA,Unincorporated SA,Gluepot,5417,140.161,-33.7535
SA,Unincorporated SA,Good Hope Landing,5330,140.175451,-34.163549
SA,Unincorporated SA,Gum Creek,5417,138.76551,-33.71286
SA,Unincorporated SA,Hammond,5431,138.315722,-32.520663
SA,Unincorporated SA,Hanson,5417,138.821194,-33.746333
SA,Unincorporated SA,Haslam,5680,134.215462,-32.508711
SA,Unincorporated SA,Hawker,5434,138.424619,-31.888354
SA,Unincorporated SA,Holder,5330,140.023899,-34.170277
SA,Unincorporated SA,Holder Siding,5330,140.05685,-34.324396
SA,Unincorporated SA,Ingomar,5723,134.789,-29.5178
SA,Unincorporated SA,Inkster,5680,134.668665,-32.91444
SA,Unincorporated SA,Innamincka,5731,140.530717,-27.462944
SA,Unincorporated SA,Iron Baron,5600,137.158438,-32.996947
SA,Unincorporated SA,Iron Knob,5601,137.153786,-32.739265
SA,Unincorporated SA,Johnburg,5431,138.663,-32.4746
SA,Unincorporated SA,Johnburgh,5431,138.662914,-32.474603
SA,Unincorporated SA,Kalamurina,5733,138.116,-27.8771
SA,Unincorporated SA,Kaldoonera,5655,134.876276,-32.583468
SA,Unincorporated SA,Kanni,5330,140.011038,-34.239827
SA,Unincorporated SA,Kanyaka,5434,138.279224,-32.062321
SA,Unincorporated SA,Kelly,5641,136.486248,-33.239317
SA,Unincorporated SA,Kimba,5641,136.417484,-33.138616
SA,Unincorporated SA,Kingoonya,5719,135.326,-30.9164
SA,Unincorporated SA,Kirton Point,5606,135.87936,-34.72072
SA,Unincorporated SA,Koongawa,5650,135.85275,-33.186193
SA,Unincorporated SA,Koonoona,5417,138.928773,-33.831413
SA,Unincorporated SA,Lake Eyre,5733,137.497,-28.536
SA,Unincorporated SA,Lake Harris,5719,135.221,-31.1107
SA,Unincorporated SA,Laura Bay,5680,133.831997,-32.22809
SA,Unincorporated SA,Leigh Creek,5731,138.399286,-30.590814
SA,Unincorporated SA,Leighton,5417,138.736981,-33.654771
SA,Unincorporated SA,Lindon,5731,140.06,-29.2582
SA,Unincorporated SA,Lockes Claypan,5655,135.082,-32.4751
SA,Unincorporated SA,Loveday,5345,140.416283,-34.276827
SA,Unincorporated SA,Lowbank,5330,140.054708,-34.182275
SA,Unincorporated SA,Lyndhurst,5731,138.362467,-30.298575
SA,Unincorporated SA,Mabel Creek,5723,134.093,-29.1397
SA,Unincorporated SA,Macumba,5734,136.205,-27.2849
SA,Unincorporated SA,Maitland,5573,137.6733,-34.374114
SA,Unincorporated SA,Manners Well,5732,138.711,-30.6329
SA,Unincorporated SA,Markaranka,5330,139.92961,-34.066611
SA,Unincorporated SA,Marla,5724,133.622425,-27.299744
SA,Unincorporated SA,Marree,5733,138.06301,-29.64812
SA,Unincorporated SA,Maryvale,5680,134.479242,-32.872826
SA,Unincorporated SA,McDouall Peak,5723,135.247,-29.7068
SA,Unincorporated SA,Meningie,5264,139.337778,-35.688333
SA,Unincorporated SA,Meningie East,5264,139.616454,-35.646396
SA,Unincorporated SA,Meningie West,5264,139.185428,-35.640941
SA,Unincorporated SA,Merty Merty,5731,140.4115,-28.55506
SA,Unincorporated SA,Middleback Range,5609,137.339,-33.0963
SA,Unincorporated SA,Millers Creek,5720,136.019,-30.017
SA,Unincorporated SA,Minburra,5431,138.749746,-32.544051
SA,Unincorporated SA,Minburra Plain,5431,138.996,-32.5045
SA,Unincorporated SA,Mintabie,5724,133.297947,-27.315841
SA,Unincorporated SA,Monash,5342,140.575689,-34.200333
SA,Unincorporated SA,Mongolata,5417,139.097205,-33.573343
SA,Unincorporated SA,Moolawatana,5731,139.845709,-29.921957
SA,Unincorporated SA,Moolawatana,5732,139.846,-29.922
SA,Unincorporated SA,Moolooloo,5730,138.528,-30.9869
SA,Unincorporated SA,Moorillah,5730,138.49,-30.8669
SA,Unincorporated SA,Morchard,5431,138.492978,-32.720235
SA,Unincorporated SA,Moseley,5641,136.487959,-32.958497
SA,Unincorporated SA,Motpena,5730,138.267,-31.1865
SA,Unincorporated SA,Mount Barry,5723,134.911,-28.581
SA,Unincorporated SA,Mount Eba,5720,135.66,-30.1302
SA,Unincorporated SA,Mount Falkland,5730,138.486,-31.152
SA,Unincorporated SA,Mount Freeling,5731,139.367,-30.0035
SA,Unincorporated SA,Mount Havelock,5434,138.75,-31.6783
SA,Unincorporated SA,Mount Lyndhurst,5731,138.777,-30.0047
SA,Unincorporated SA,Mount Sarah,5734,135.348,-26.9347
SA,Unincorporated SA,Mount Serle,5732,138.795,-30.3805
SA,Unincorporated SA,Mount Vivian,5720,135.815,-30.5949
SA,Unincorporated SA,Mount Willoughby,5723,134.168,-28.4234
SA,Unincorporated SA,Mudamuckla,5680,134.051035,-32.141858
SA,Unincorporated SA,Mulga View,5732,139.067,-30.8953
SA,Unincorporated SA,Mulgaria,5731,137.389,-30.1644
SA,Unincorporated SA,Mulgathing,5719,133.93,-30.4219
SA,Unincorporated SA,Mulka,5733,138.999,-28.3339
SA,Unincorporated SA,Mullaquana,5608,137.532,-33.0338
SA,Unincorporated SA,Muloorina,5733,137.951,-29.3262
SA,Unincorporated SA,Mundic Creek,5340,140.810497,-34.221953
SA,Unincorporated SA,Mundowdna,5733,138.408,-29.7203
SA,Unincorporated SA,Mungeranie,5733,138.659,-28.0229
SA,Unincorporated SA,Murninnie Beach,5609,137.375,-33.3174
SA,Unincorporated SA,Murnpeowie,5731,139.328,-29.4418
SA,Unincorporated SA,Murtho,5340,140.811664,-34.182635
SA,Unincorporated SA,Myrtle Springs,5731,138.255,-30.3519
SA,Unincorporated SA,Narlaby,5655,134.881,-32.4744
SA,Unincorporated SA,Narrina,5730,138.845,-30.9279
SA,Unincorporated SA,Nepabunna,5732,138.967015,-30.563467
SA,Unincorporated SA,Nilpena,5730,138.166,-30.9764
SA,Unincorporated SA,North Booborowie,5417,138.804097,-33.49988
SA,Unincorporated SA,North Hills,5431,138.845,-32.3834
SA,Unincorporated SA,North Moolooloo,5732,138.568,-30.632
SA,Unincorporated SA,Nunjikompita,5680,134.331081,-32.267411
SA,Unincorporated SA,Old Calperum,5341,140.679,-34.1877
SA,Unincorporated SA,Old Koomooloo,5417,139.795,-33.5272
SA,Unincorporated SA,Olympic Dam,5725,136.872751,-30.440518
SA,Unincorporated SA,Oodnadatta,5734,135.420314,-27.542342
SA,Unincorporated SA,Orroroo,5431,138.63231,-32.674307
SA,Unincorporated SA,Overland Corner,5330,140.331574,-34.153765
SA,Unincorporated SA,Pandie Pandie,5733,139.762,-26.3728
SA,Unincorporated SA,Panitya,5641,136.099388,-33.19883
SA,Unincorporated SA,Parachilna,5730,138.395351,-31.141981
SA,Unincorporated SA,Parakylia,5720,136.255,-30.5091
SA,Unincorporated SA,Parcoola,5417,140.089,-33.6477
SA,Unincorporated SA,Paringa,5340,140.784514,-34.176155
SA,Unincorporated SA,Pekina,5431,138.55781,-32.773047
SA,Unincorporated SA,Perlubie,5680,134.289316,-32.653164
SA,Unincorporated SA,Petina,5680,134.38908,-32.475216
SA,Unincorporated SA,Piednippie,5680,134.369148,-32.730393
SA,Unincorporated SA,Pike River,5340,140.8214,-34.284069
SA,Unincorporated SA,Pimba,5720,136.794159,-31.257023
SA,Unincorporated SA,Pinda Springs,5732,138.863,-30.7958
SA,Unincorporated SA,Pinkawillinie,5641,135.886061,-32.973595
SA,Unincorporated SA,Point Lowly,5601,137.785,-32.9994
SA,Unincorporated SA,Point Lowly North,5601,137.78,-32.9851
SA,Unincorporated SA,Point Pearce,5573,137.533949,-34.435511
SA,Unincorporated SA,Policeman Point,5264,139.57805,-36.06062
SA,Unincorporated SA,Poochera,5655,134.841562,-32.7133
SA,Unincorporated SA,Pooginook,5330,140.067494,-34.171048
SA,Unincorporated SA,Port Bonython,5601,137.746,-32.9718
SA,Unincorporated SA,Port Lincoln,5606,135.86115,-34.723996
SA,Unincorporated SA,Port Lincoln South,5606,135.861,-34.724
SA,Unincorporated SA,Port Victoria,5573,137.483333,-34.496667
SA,Unincorporated SA,Prelinna,5434,138.731,-31.6455
SA,Unincorporated SA,Puntabie,5680,134.112282,-32.236606
SA,Unincorporated SA,Pureba,5680,134.436878,-32.052627
SA,Unincorporated SA,Purple Downs,5720,136.853,-30.8479
SA,Unincorporated SA,Puttapa,5730,138.445,-30.7175
SA,Unincorporated SA,Pygery,5655,135.417379,-32.932155
SA,Unincorporated SA,Quondong,5417,140.406,-33.0403
SA,Unincorporated SA,Renmark,5341,140.744286,-34.174275
SA,Unincorporated SA,Renmark North,5341,140.733556,-34.137256
SA,Unincorporated SA,Renmark South,5341,140.736558,-34.220422
SA,Unincorporated SA,Renmark West,5341,140.716843,-34.184908
SA,Unincorporated SA,Roxby Downs,5725,136.900882,-30.562064
SA,Unincorporated SA,Salt Creek,5264,139.650953,-36.124307
SA,Unincorporated SA,Sceale Bay,5680,134.18785,-33.016525
SA,Unincorporated SA,Shaggy Ridge,5434,138.747,-31.7977
SA,Unincorporated SA,Simpson Desert,5734,137.432,-26.679
SA,Unincorporated SA,Smoky Bay,5680,133.93568,-32.373401
SA,Unincorporated SA,Solomon,5641,136.704838,-33.174708
SA,Unincorporated SA,South Kilkerran,5573,137.631477,-34.471281
SA,Unincorporated SA,Spectacle Lake,5345,140.444733,-34.3454
SA,Unincorporated SA,Stockyard Plain,5330,139.808977,-34.256604
SA,Unincorporated SA,Streaky Bay,5680,134.211111,-32.797222
SA,Unincorporated SA,Strzelecki Desert,5731,140.41,-27.69
SA,Unincorporated SA,Stuarts Creek,5720,137.051,-29.6286
SA,Unincorporated SA,Sturt Vale,5417,139.924,-33.2712
SA,Unincorporated SA,Tarcowie,5431,138.444064,-32.95877
SA,Unincorporated SA,Taylorville,5330,139.930874,-34.144698
SA,Unincorporated SA,Todmorden,5734,134.827,-27.2838
SA,Unincorporated SA,Umberatana,5732,139.114,-30.1721
SA,Unincorporated SA,Upalinna,5434,138.892,-31.5751
SA,Unincorporated SA,Urania,5573,137.607008,-34.511678
SA,Unincorporated SA,Waikerie,5330,139.982689,-34.184705
SA,Unincorporated SA,Wallaway,5431,138.588,-32.6359
SA,Unincorporated SA,Walloway,5431,138.587643,-32.635932
SA,Unincorporated SA,Waltowa,5264,139.413646,-35.629972
SA,Unincorporated SA,Warnes,5417,139.505,-33.4066
SA,Unincorporated SA,Warramboo,5650,135.592521,-33.244693
SA,Unincorporated SA,Warraweena,5730,138.677,-30.8075
SA,Unincorporated SA,Wauraltee,5573,137.582846,-34.617796
SA,Unincorporated SA,Wedge Island,5606,136.473,-35.1561
SA,Unincorporated SA,Weetulta,5573,137.68417,-34.248561
SA,Unincorporated SA,Welbourn Hill,5724,134.077,-27.345
SA,Unincorporated SA,Wertaloona,5732,139.439,-30.9452
SA,Unincorporated SA,Westall,5680,134.091035,-32.917681
SA,Unincorporated SA,Whyalla,5600,137.575311,-33.037967
SA,Unincorporated SA,Whyalla Barson,5601,137.565,-32.973
SA,Unincorporated SA,Whyalla Jenkins,5609,137.51036,-33.026895
SA,Unincorporated SA,Whyalla Norrie,5608,137.542274,-33.028709
SA,Unincorporated SA,Whyalla Norrie East,5608,137.542274,-33.028709
SA,Unincorporated SA,Whyalla Norrie North,5608,137.542274,-33.028709
SA,Unincorporated SA,Whyalla Playford,5600,137.559468,-33.028972
SA,Unincorporated SA,Whyalla Stuart,5608,137.522632,-33.029724
SA,Unincorporated SA,Wigley Flat,5330,140.23,-34.1796
SA,Unincorporated SA,Wilcherry,5641,136.453451,-32.915938
SA,Unincorporated SA,Wilgena,5719,134.86,-30.7329
SA,Unincorporated SA,William Creek,5723,136.342,-28.9078
SA,Unincorporated SA,Willow Springs,5434,138.884,-31.4722
SA,Unincorporated SA,Willowie,5431,138.354078,-32.69283
SA,Unincorporated SA,Wintinna,5723,133.842,-27.8051
SA,Unincorporated SA,Wirraminna,5719,136.535,-30.9575
SA,Unincorporated SA,Wirrealpa,5730,139.14,-31.2075
SA,Unincorporated SA,Witchelina,5731,137.912159,-30.120483
SA,Unincorporated SA,Witjira,5734,135.696,-26.393
SA,Unincorporated SA,Wonuarra,5340,140.837504,-34.237911
SA,Unincorporated SA,Woolpunda,5330,140.200095,-34.24718
SA,Unincorporated SA,Wooltana,5732,139.653,-30.3242
SA,Unincorporated SA,Woomera,5720,136.819261,-31.165639
SA,Unincorporated SA,Worumba,5434,138.702,-31.8823
SA,Unincorporated SA,Yalanda,5641,136.704629,-33.276077
SA,Unincorporated SA,Yalpara,5431,138.824517,-32.499744
SA,Unincorporated SA,Yamba,5340,140.89,-34.2895
SA,Unincorporated SA,Yamba,5341,140.890493,-34.289509
SA,Unincorporated SA,Yanerbie,5680,134.141537,-32.930207
SA,Unincorporated SA,Yankaninna,5732,138.965,-30.3328
SA,Unincorporated SA,Yeltana,5641,136.311,-32.7808
SA,Unincorporated SA,Yorke Valley,5573,137.675975,-34.468625
SA,Unley,Clarence Park,5034,138.586,-34.963
SA,Unley,Goodwood,5034,138.595,-34.952
SA,Unley,Hyde Park,5061,138.6,-34.955
SA,Unley,Kings Park,5034,138.593,-34.964
SA,Unley,Malvern,5061,138.614722,-34.957222
SA,Unley,Millswood,5034,138.59,-34.956
SA,Unley,Unley,5061,138.6,-34.95
SA,Unley,Unley Park,5061,138.6,-34.961
SA,Unley,Wayville,5034,138.592544,-34.945333
SA,Wakefield,Armagh,5453,138.572202,-33.835302
SA,Wakefield,Avon,5501,138.372936,-34.285183
SA,Wakefield,Barinia,5453,138.598491,-33.771931
SA,Wakefield,Benbournie,5453,138.55218,-33.806299
SA,Wakefield,Blyth,5462,138.458738,-33.847006
SA,Wakefield,Boconnoc Park,5453,138.553744,-33.862761
SA,Wakefield,Bute,5560,137.996694,-33.85038
SA,Wakefield,Calomba,5501,138.424089,-34.390249
SA,Wakefield,Clare,5453,138.612751,-33.839799
SA,Wakefield,Dublin,5501,138.42805,-34.470444
SA,Wakefield,Emu Flat,5453,138.577834,-33.857271
SA,Wakefield,Fischer,5502,138.623853,-34.500496
SA,Wakefield,Gillentown,5453,138.613832,-33.878033
SA,Wakefield,Grace Plains,5502,138.508096,-34.36255
SA,Wakefield,Hill River,5453,138.643827,-33.815379
SA,Wakefield,Hoyleton,5453,138.532791,-33.998948
SA,Wakefield,Korunye,5502,138.491847,-34.550062
SA,Wakefield,Kybunga,5453,138.550557,-33.886335
SA,Wakefield,Lewiston,5501,138.591389,-34.604444
SA,Wakefield,Lochiel,5510,138.139923,-33.936977
SA,Wakefield,Long Plains,5501,138.381402,-34.355256
SA,Wakefield,Lower Light,5501,138.455928,-34.547545
SA,Wakefield,Mallala,5502,138.505187,-34.438469
SA,Wakefield,Middle Beach,5501,138.482112,-34.579518
SA,Wakefield,Ninnes,5560,138.02587,-33.96406
SA,Wakefield,Parham,5501,138.256772,-34.424455
SA,Wakefield,Penwortham,5453,138.645403,-33.922977
SA,Wakefield,Polish Hill River,5453,138.671944,-33.885
SA,Wakefield,Port Gawler,5501,138.478067,-34.6454
SA,Wakefield,Redbanks,5502,138.551,-34.4971
SA,Wakefield,Reeves Plains,5502,138.612054,-34.523762
SA,Wakefield,Sevenhill,5453,138.627298,-33.886127
SA,Wakefield,Spring Farm,5453,138.630742,-33.84515
SA,Wakefield,Spring Gully,5453,138.588162,-33.884335
SA,Wakefield,Stanley Flat,5453,138.59951,-33.785646
SA,Wakefield,Thompson Beach,5501,138.280421,-34.485894
SA,Wakefield,Two Wells,5501,138.516667,-34.583333
SA,Wakefield,Webb Beach,5501,138.260505,-34.445504
SA,Wakefield,Wild Horse Plains,5501,138.305014,-34.345521
SA,Wakefield,Windsor,5501,138.319472,-34.396372
SA,Walkerville,North Adelaide,5006,138.5963,-34.909114
SA,Walkerville,North Adelaide Melbourne St,5006,138.606723,-34.907399
SA,Wattle Range,Allendale East,5291,140.664934,-37.99357
SA,Wattle Range,Blackfellows Caves,5291,140.468712,-37.946903
SA,Wattle Range,Bool Lagoon,5271,140.712138,-37.150713
SA,Wattle Range,Bray,5276,139.922065,-37.177591
SA,Wattle Range,Burrungule,5291,140.573855,-37.847238
SA,Wattle Range,Cadgee,5271,140.68116,-36.839872
SA,Wattle Range,Canunda,5291,140.709178,-37.955182
SA,Wattle Range,Cape Douglas,5291,140.581917,-38.014646
SA,Wattle Range,Caroline,5291,140.918188,-37.897214
SA,Wattle Range,Carpenter Rocks,5291,140.421779,-37.888482
SA,Wattle Range,Caveton,5291,140.82185,-37.95608
SA,Wattle Range,Coles,5272,140.515061,-37.249741
SA,Wattle Range,Compton,5291,140.69734,-37.82632
SA,Wattle Range,Conmurra,5272,140.189129,-37.109186
SA,Wattle Range,Coonawarra,5263,140.824826,-37.294215
SA,Wattle Range,Dismal Swamp,5291,140.692407,-37.719048
SA,Wattle Range,Donovans,5291,140.958333,-38.009167
SA,Wattle Range,Eight Mile Creek,5291,140.797674,-38.035171
SA,Wattle Range,Fox,5272,140.404,-37.2658
SA,Wattle Range,German Creek,5291,140.46,-37.8294
SA,Wattle Range,Glenburnie,5291,140.845374,-37.835945
SA,Wattle Range,Glencoe,5291,140.6,-37.683333
SA,Wattle Range,Glencoe West,5291,140.563861,-37.669192
SA,Wattle Range,Greenways,5272,140.165164,-37.234014
SA,Wattle Range,Joanna,5271,140.868397,-37.093376
SA,Wattle Range,Keppoch,5271,140.533893,-36.720929
SA,Wattle Range,Kongorong,5291,140.555904,-37.899958
SA,Wattle Range,Koppamurra,5271,140.907115,-37.049512
SA,Wattle Range,Laurie Park,5271,140.853762,-36.965898
SA,Wattle Range,Lochaber,5271,140.521104,-36.823373
SA,Wattle Range,Lucindale,5272,140.369824,-36.972506
SA,Wattle Range,Marcollat,5271,140.429484,-36.615499
SA,Wattle Range,Mil Lel,5291,140.81,-37.7552
SA,Wattle Range,Mil-Lel,5291,140.809551,-37.75517
SA,Wattle Range,Mingbool,5291,140.835879,-37.69353
SA,Wattle Range,Moorak,5291,140.749602,-37.858064
SA,Wattle Range,Mount Gambier,5291,140.780353,-37.828421
SA,Wattle Range,Mount Gambier East,5291,140.780353,-37.828421
SA,Wattle Range,Mount Gambier West,5291,140.780353,-37.828421
SA,Wattle Range,Mount Light,5271,140.779662,-37.015007
SA,Wattle Range,Mount Schank,5291,140.732991,-37.919776
SA,Wattle Range,Moyhall,5271,140.677754,-37.013692
SA,Wattle Range,Naracoorte,5271,140.741324,-36.96021
SA,Wattle Range,Nene Valley,5291,140.517693,-37.988344
SA,Wattle Range,Nora Creina,5276,139.813875,-37.238198
SA,Wattle Range,O B Flat,5291,140.788169,-37.901753
SA,Wattle Range,Ob Flat,5291,140.788,-37.9018
SA,Wattle Range,Padthaway,5271,140.433893,-36.627029
SA,Wattle Range,Pelican Point,5291,140.433252,-37.924761
SA,Wattle Range,Port Macdonnell,5291,140.703108,-38.0512
SA,Wattle Range,Racecourse Bay,5291,140.752058,-38.055815
SA,Wattle Range,Robe,5276,139.802917,-37.174883
SA,Wattle Range,Spence,5271,140.531997,-37.046605
SA,Wattle Range,Square Mile,5291,140.802008,-37.871716
SA,Wattle Range,Stewart Range,5271,140.625243,-36.989013
SA,Wattle Range,Struan,5271,140.795904,-37.050442
SA,Wattle Range,Suttontown,5291,140.759701,-37.803516
SA,Wattle Range,The Gap,5271,140.706304,-36.702525
SA,Wattle Range,Wandilo,5291,140.728038,-37.737912
SA,Wattle Range,Wild Dog Valley,5271,140.754332,-36.907551
SA,Wattle Range,Woolumbool,5272,140.338878,-36.791673
SA,Wattle Range,Worrolong,5291,140.817954,-37.815234
SA,Wattle Range,Wrattonbully,5271,140.935111,-37.162483
SA,Wattle Range,Wye,5291,140.873796,-37.993118
SA,Wattle Range,Yahl,5291,140.828889,-37.877778
SA,West Torrens,Ashford,5035,138.574,-34.949
SA,West Torrens,Black Forest,5035,138.576,-34.964
SA,West Torrens,Brooklyn Park,5032,138.546407,-34.928665
SA,West Torrens,Cowandilla,5033,138.557,-34.931
SA,West Torrens,Everard Park,5035,138.575,-34.954
SA,West Torrens,Export Park,5950,138.541,-34.935
SA,West Torrens,Forestville,5035,138.581,-34.951
SA,West Torrens,Fulham,5024,138.512,-34.927
SA,West Torrens,Fulham Gardens,5024,138.514,-34.913
SA,West Torrens,Glenelg,5045,138.516,-34.982
SA,West Torrens,Glenelg East,5045,138.523,-34.986
SA,West Torrens,Glenelg Jetty Road,5045,138.51681,-34.980204
SA,West Torrens,Glenelg North,5045,138.517,-34.971
SA,West Torrens,Glenelg South,5045,138.514972,-34.988646
SA,West Torrens,Hilton,5033,138.57,-34.931
SA,West Torrens,Keswick,5035,138.577521,-34.943688
SA,West Torrens,Keswick Terminal,5035,138.580025,-34.935571
SA,West Torrens,Lockleys,5032,138.531228,-34.923354
SA,West Torrens,Marleston,5033,138.562503,-34.94433
SA,West Torrens,Mile End,5031,138.560833,-34.925278
SA,West Torrens,Mile End South,5031,138.571,-34.938
SA,West Torrens,Novar Gardens,5040,138.531228,-34.964528
SA,West Torrens,Richmond,5033,138.56,-34.94
SA,West Torrens,Thebarton,5031,138.572515,-34.914149
SA,West Torrens,Torrensville,5031,138.561252,-34.917494
SA,West Torrens,Underdale,5032,138.55,-34.916667
SA,West Torrens,West Beach,5024,138.50375,-34.945278
SA,West Torrens,West Richmond,5033,138.549991,-34.939143
SA,Wudinna,Kyancutta,5651,135.562939,-33.134416
SA,Wudinna,Paney,5652,135.412156,-33.0666
SA,Wudinna,Pygery,5652,135.417,-32.9322
SA,Wudinna,Wudinna,5652,135.461873,-33.047519
SA,Wudinna,Yaninee,5653,135.262,-32.9266
SA,Yankalilla,Back Valley,5211,138.496534,-35.541282
SA,Yankalilla,Bald Hills,5203,138.38915,-35.482643
SA,Yankalilla,Cape Jervis,5204,138.115405,-35.60617
SA,Yankalilla,Carrickalinga,5204,138.330864,-35.428352
SA,Yankalilla,Chiton,5211,138.496534,-35.541282
SA,Yankalilla,Deep Creek,5204,138.186989,-35.613957
SA,Yankalilla,Delamere,5204,138.219763,-35.563805
SA,Yankalilla,Dingabledinga,5172,138.6439,-35.260302
SA,Yankalilla,Encounter Bay,5211,138.5963,-35.575302
SA,Yankalilla,Hay Flat,5204,138.337878,-35.511309
SA,Yankalilla,Hayborough,5211,138.646,-35.535
SA,Yankalilla,Hindmarsh Valley,5211,138.628238,-35.489103
SA,Yankalilla,Hope Forest,5172,138.624166,-35.279774
SA,Yankalilla,Inman Valley,5211,138.455616,-35.469336
SA,Yankalilla,Kuitpo,5172,138.578773,-35.292547
SA,Yankalilla,Kuitpo Colony,5172,138.696559,-35.279852
SA,Yankalilla,Kyeema,5172,138.675051,-35.276585
SA,Yankalilla,Lower Inman Valley,5211,138.544048,-35.513992
SA,Yankalilla,McCracken,5211,138.635,-35.541
SA,Yankalilla,Montarra,5172,138.615646,-35.263017
SA,Yankalilla,Mount Compass,5210,138.619782,-35.359467
SA,Yankalilla,Mount Jagged,5211,138.658879,-35.469711
SA,Yankalilla,Mount Magnificent,5210,138.698268,-35.30464
SA,Yankalilla,Nangkita,5210,138.647973,-35.342687
SA,Yankalilla,Normanville,5204,138.321584,-35.446383
SA,Yankalilla,Pages Flat,5172,138.552806,-35.340704
SA,Yankalilla,Parawa,5203,138.37801,-35.548944
SA,Yankalilla,Rapid Bay,5204,138.187376,-35.545291
SA,Yankalilla,Second Valley,5204,138.2322,-35.536777
SA,Yankalilla,Sellicks Beach,5174,138.448,-35.33
SA,Yankalilla,Sellicks Hill,5174,138.501533,-35.350064
SA,Yankalilla,Silverton,5204,138.168733,-35.61073
SA,Yankalilla,The Range,5172,138.62283,-35.24631
SA,Yankalilla,Torrens Vale,5203,138.392893,-35.519406
SA,Yankalilla,Tunkalilla,5203,138.323408,-35.636155
